id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
6289,Amalfi: Moonlight Pattern,Randall Morgan,1950,Oil pastel on hardboard,Overall: 14 x 18 in. (35.6 x 45.7 cm),BF2538,bf2538_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, East Wall","Stairs, buildings and geometric shapes.",,Paintings,
6621,Amphitheatre,Alexis Gritchenko,1921,Oil on cardboard (later mounted to panel),Overall: 13 3/4 x 14 7/8 in. (34.9 x 37.8 cm),BF277,bf277_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, South Wall","Ruins of an amphitheater, with a mountain in the background.",,Paintings,"Ancient Chinese and Modern European Paintings. Exh. cat. Bignou Gallery. New York, 1943, cat. no. 30.Catalogue of an Exhibition of Contemporary European Paintings and Sculpture. Philadelphia: The Pennsylvania Academy of the Fine Arts, 1923, 8-9.De Mazia, Violette. ""Subject and Subject Matter."" Vistas 2, no. 1 (Spring-Summer 1980): 31 n, pl. 62.Gritchenko, Alexis. My Encounters with French Artists: Memoirs of an Artist. New York: Alexis Gritchenko Foundation, Inc., 1968, 27."
3399,An Evening Glow with a Rose Trail in the Shadow (Boats Concarneau),Charles Henry Fromuth,1905,Oil pastel on brown wove paper mounted to paperboard,Overall: 18 x 13 in. (45.7 x 33 cm),BF481,bf481_i1r.jpg,"Barnes Foundation (Merion), Gallery, G19, West Wall","Two boats with figures in the right corner, and boats and sails set against a sunset in the background.",,Works on Paper,
5327,Andiron,Unidentified maker,mid-18th century,Iron and brass,Overall: 17 3/8 x 11 1/4 x 19 1/2 in. (44.1 x 28.6 x 49.5 cm),01.07.58a,01-07-58a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, West Wall","An andiron set on pad feet, with a flat, shaped stem topped by a brass finial.",,Tools and Equipment,
5328,Andiron,Unidentified maker,mid-18th century,Iron and brass,Overall: 17 x 11 3/16 x 19 in. (43.2 x 28.4 x 48.3 cm),01.07.58b,01-07-58b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, West Wall","An andiron set on pad feet, with a flat, shaped stem topped by a brass finial.",,Tools and Equipment,
5469,Andiron,Unidentified maker,early 19th century,Iron and brass,Overall: 20 3/4 x 12 1/8 x 26 1/2 in. (52.7 x 30.8 x 67.3 cm),01.23.29a,01-23-29a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, East Wall","An andiron with a brass front, two vine-like, curved legs set on ball feet, a vase-shaped shaft topped by a large ball, a cross bar curving back to a second finial topped by a ball and a third leg with a disk decoration.",,Tools and Equipment,
5470,Andiron,Unidentified maker,early 19th century,Iron and brass,Overall: 20 1/2 x 12 x 26 1/4 in. (52.1 x 30.5 x 66.7 cm),01.23.29b,01-23-29b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, East Wall","An andiron with a brass front, two vine-like, curved legs set on ball feet, a vase-shaped shaft topped by a large ball, a cross bar curving back to a second finial topped by a ball and a third leg with a disk decoration.",,Tools and Equipment,
5852,Andiron,Unidentified maker,17thâ€“18th century,Iron,Overall: 25 x 13 9/16 x 30 1/2 in. (63.5 x 34.4 x 77.5 cm),01.19.37a,01-19-37a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, East Wall","A large andiron set on scroll feet, with three hooks for hanging bars and a shaft with a round top and a decorative scroll feature at the base.",,Tools and Equipment,"De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): pls. 31-3 (installation)."
5853,Andiron,Unidentified maker,17thâ€“18th century,Iron,Overall: 25 1/8 x 13 5/16 x 30 in. (63.8 x 33.8 x 76.2 cm),01.19.37b,01-19-37b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, East Wall","A large andiron set on scroll feet, with three hooks for hanging bars and a shaft with a round top and a decorative scroll feature at the base.",,Tools and Equipment,"De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): pls. 31-3 (installation)."
5866,Andiron,Unidentified maker,18th century,Iron and brass,Overall: 23 7/8 x 10 13/16 x 18 3/4 in. (60.6 x 27.5 x 47.6 cm),01.19.12a,01-19-12a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall",An andiron set on curved legs with a flat stem with a bulbous feature at the bottom and topped by a brass finial.,,Tools and Equipment,
5867,Andiron,Unidentified maker,18th century,Iron and brass,Overall: 23 7/8 x 10 9/16 x 18 3/4 in. (60.6 x 26.8 x 47.6 cm),01.19.12b,01-19-12b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall",An andiron set on curved legs with a flat stem with a bulbous feature at the bottom and topped by a brass finial.,,Tools and Equipment,
5874,Andiron,Unidentified maker,early 16th century,Cast iron,Overall: 29 1/4 x 11 3/4 x 22 in. (74.3 x 29.8 x 55.9 cm),01.19.74a,01-19-74a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, West Wall","A large andiron set on curved feet.  The shaft is decorated with a diamond and scroll design, and there is a human face at the top.",,Tools and Equipment,"Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 274-277, 286, 294.Fennimore, Donald L. Iron at Winterthur. Henry Francis du Pont Winterthur Museum, Winterthur, DE. Winterthur, DE, 2004: 29-31."
5875,Andiron,Unidentified maker,early 16th century,Cast iron,Overall: 29 1/8 x 11 3/4 x 22 3/8 in. (74 x 29.8 x 56.8 cm),01.19.74b,01-19-74b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, West Wall","A large andiron set on curved feet.  The shaft is decorated with a diamond and scroll design, and there is a human face at the top.",,Tools and Equipment,"Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 274-277, 286, 294.Fennimore, Donald L. Iron at Winterthur. Henry Francis du Pont Winterthur Museum, Winterthur, DE. Winterthur, DE, 2004: 29-31."
6087,Andiron,Unidentified maker,first quarter of the 19th century,Brass and iron,Overall: 25 1/4 x 11 7/8 x 22 3/4 in. (64.1 x 30.2 x 57.8 cm),01.14.68a,01-14-68a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, West Wall","An andiron set on two vine-like legs and ball feet.  The shaft is six-sided and topped with a large, bulbous finial.",,Tools and Equipment,
6088,Andiron,Unidentified maker,first quarter of the 19th century,Brass and iron,Overall: 25 x 11 3/4 x 22 in. (63.5 x 29.8 x 55.9 cm),01.14.68b,01-14-68b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, West Wall","An andiron set on two vine-like legs and ball feet.  The shaft is six-sided and topped with a large, bulbous finial.",,Tools and Equipment,
6332,Andiron,Unidentified maker,19th century,Iron,Overall: 15 1/2 x 11 1/16 x 15 in. (39.4 x 28.1 x 38.1 cm),01.18.04a,01-18-04a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, North Wall",An andiron with two feet set on arched legs and two large rivets on the front.  The shaft is topped by a fourteen-sided ball.,,Tools and Equipment,
6333,Andiron,Unidentified maker,19th century,Iron,Overall: 15 5/8 x 10 1/8 x 16 1/4 in. (39.7 x 25.7 x 41.3 cm),01.18.04b,01-18-04b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, North Wall",An andiron with two feet set on arched legs and two large rivets on the front.  The shaft is topped by a fourteen-sided ball.,,Tools and Equipment,
6114,Andiron (Landiers en Hastiers),Unidentified maker,early 16th century,Iron,Overall: 45 5/8 x 12 x 23 3/4 in. (115.9 x 30.5 x 60.3 cm),01.14.32a,01-14-32a_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, East Wall","An andiron with two arched feet.  The bottom of the shaft is straight and the top half is twisted.  There are four hooks with a shell design, a hanging, inverted heart shape on the top hook and a twisted metal holder atop the shaft.",,Tools and Equipment,
6115,Andiron (Landiers en Hastiers),Unidentified maker,early 16th century,Iron,Overall: 45 x 11 11/16 x 21 7/8 in. (114.3 x 29.7 x 55.6 cm),01.14.32b,01-14-32b_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, East Wall","An andiron with two arched feet.  The bottom of the shaft is straight and the top half is twisted.  There are four hooks with a shell design, a hanging, inverted heart shape on the top hook and a twisted metal holder atop the shaft.",,Tools and Equipment,
5181,"AndrÃ©e in Pink, Reclining (AndrÃ©e en rose Ã©tendue)",Pierre-Auguste Renoir,c. 1918,Oil on canvas,Overall: 9 3/16 x 11 15/16 in. (23.4 x 30.3 cm),BF921,bf921_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 13, North Wall","A woman with short red hair and loose, gauzy clothing in an interior scene; she leans against a floral pillow upon which her right arm rests, and her legs are bent behind her. Floral wallpaper and a swathy blue curtain are in the background.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 142-3, 142 n, 195 n, 358 ill., cat. data no. 293.Bernheim-Jeune. Renoir's Atelier. L'Atelier de Renoir. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, plate 205, no. 655. De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 124 (installation).---. ""Form and Matter."" Vistas 5, no. 2 (1991): 24, pl. 112.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 201, 253, 260 ill., 334 cat. 155."
5088,"AndrÃ©e in a Hat, Reading (AndrÃ©e en chapeau, lisant)",Pierre-Auguste Renoir,c. 1918,Oil on canvas,Overall: 16 1/16 x 19 3/4 in. (40.8 x 50.2 cm),BF932,bf932_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, South Wall","A woman in a flowered hat leans forward as she reads intently. Her right elbow rests on the back of her seat, and she is set against a green background.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 208 n, cat. data no. 300.Bernheim-Jeune. Renoir's Atelier. L'Atelier de Renoir. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, plate 183 no. 581.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 201, 251 ill., 330-1 cat. 140. ""Tableaux modernes par Pierre Bonnard, Paul CÃ©zanne, etc. Oeuvres importantes de Renoir; Collection Etienne Vautheret"" (Paris, HÃ´tel Drouot, June 16, 1933), no. 16 ill."
5060,Anemones (AnÃ©mones),Pierre-Auguste Renoir,c. 1907,Oil on canvas,Overall: 13 11/16 x 12 3/16 in. (34.8 x 31 cm),BF531,bf531_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, East Wall",A bouquet of pink flowers in a green vase.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 437 n, cat. data no. 239.Catalogue des tableaux composant la collection Maurice Gangnat. 160 tableaux par Renoir. Oeuvres importantes de Paul CÃ©zanne. Tableaux par E. Vuillard. Paris, HÃ´tel Drouot, June 24, 1925, no. 86.Koller, Jara and Fabio Sidler. Impressionismus and Klassische Moderne. Zurich: Koller Auktionen, 2015.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 263, 268 ill., 336 cat. 166."
6285,Anemones (AnÃ©mones),Pierre-Auguste Renoir,c. 1912,Oil on canvas,Overall: 8 15/16 x 18 3/8 in. (22.7 x 46.7 cm),BF1167,bf1167_i7r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, West Wall",A garland of pink flowers set against an abstract yellowish background.,,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 120 (installation).---. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 116 (installation).Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 263, 272 ill., 338 cat. 173. Vollard, Ambroise. Pierre-Auguste Renoir. Paintings, Pastels and Drawings. Tableaux, Pastels et Dessins. Reprint and revision of the 2 volume 1918 edition. San Francisco: Alan Wofsy Fine Arts, 1989, no. 1189 ill.UNPUBLISHED SOURCES:Bignou Albums [Paris, MusÃ©e d'Orsay, Centre de documentation]"
4912,Angels,Charles Prendergast,c. 1917,"Tempera, graphite, silver and gold leaf on carved, incised gessoed panel",Overall (with engaged frame): 25 1/2 x 33 1/2 in. (64.8 x 85.1 cm),BF520,bf520&fr_i31r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, West Wall","Trees, hills, water, a dog, people (two with haloes) and a horse.",,Paintings,"Clark, Carol, Nancy Mowll Mathews, and Gwendolyn Owens. Maurice Brazil, Prendergast Charles Prendergast: A Catalogue RaisonnÃ©. Williamstown, Mass.: Williams College Museum of Art, 1990, no. 2236, 88, 673 ill.De Mazia, Violette. ""Naivete."" The  Barnes Foundation Journal of the Art Department 8 (Autumn 1976): 73, ill. (Fantasy).Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 148-149, 151, 158.Watson, Forbes. ""The Barnes Foundation."" The Arts 3, no. 2 (February 1923): 149 ill."
6508,Angles and Curves,Pablo Picasso,1918,Watercolor and graphite on handmade wove paper,Overall: 10 5/8 x 7 7/8 in. (27 x 20 cm),BF558,bf558_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 17, South Wall",An abstract scene with squares and puffy features.,,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): 102, pl. 50.---. ""Tradition: An Inquiry--A Few Thoughts."" Vistas 3, no. 1 (1984-1986): 81 n, pl. 47."
6394,Animal-shaped Askos,"Unidentified maker,Inagaki",4thâ€“3rd century BCE,Ceramic,Overall: 3 3/8 x 3 x 8 3/8 in. (8.6 x 7.6 x 21.3 cm),A118,a118_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, East Wall Cabinet, Bottom Shelf","A molded vessel in the shape of a composite sea mammal (possibly a dolphin and a pig?) with a long snout, bulging eyes, ears, a dorsal fin, and a turned up tail. There is a spout in the middle of the back with a ring handle, and a hole in the snout for feeding or pouring. The piece is glazed in black.",,Vessels,
5659,Annunciation,El Greco (Domenikos Theotokopoulos),possibly 17th century,Oil on canvas,Overall: 22 7/8 x 18 3/4 in. (58.1 x 47.6 cm),BF117,bf117_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, West Wall","The Virgin is at the left looking at Gabriel at the right.  Above, the clouds part to reveal the dove and light.",,Paintings,"Barnes, Albert C. The Art in Painting. 3rd ed., rev. and enl. New York: Harcourt, Brace and Company, 1937, 24 ill., cat. data no. 206.Barnes, Albert C. and Violette de Mazia. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 19 n, cat. data no. 242.The Barnes Foundation Journal of the Art Department 4, no. 1 (Spring 1973): pl. 27.De Mazia, Violette. ""What to Look for in Art."" The Barnes Foundation Journal of the Art Department 1, no. 2 (Autumn 1970): 7 n, pl. 2.---. ""E Pluribus Unum--Cont'd."" The Barnes Foundation Journal of the Art Department 7, no. 2 (Autumn 1976): 27 n, pl. 42.---. ""Transferred Values: Part II."" Vistas 1, no. 1 (Spring-Summer 1979): 31-2, pl. 38.---. ""Subject and Subject Matter."" Vistas 2, no. 1 (Spring-Summer 1980): 10, pl. 48.---. ""Subject and Subject Matter: Part II."" Vistas 2, no. 2 (1981-1983): 25, pl. 27.---. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): 109 n, pl. 27.---. ""Tradition: An Inquiry--A Few Thoughts."" Vistas 3, no. 1 (1984-1986): 100, pl. 62.---. ""Academicism."" Vistas 4, no. 2 (1988-1989): 21-2, pl. 3.Les Arts Ã  Paris, no. 15 (Mai 1928): 7, ill.Wethey, Harold E. El Greco and His School: Catalogue RaisonnÃ©. Vol. 2.  Princeton, N.J.: Princeton University Press, 1962, 171-2."
6539,Antibes,Paul Signac,1918,Watercolor and charcoal on laid paper,Overall (primary support): 11 7/8 x 16 7/8 in. (30.2 x 42.9 cm),BF729,bf729_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 17, West Wall","An open-air market with people. Large, leafy trees and colorful buildings are on either side of the street.",,Paintings,
7918,"Apostle's Head",Unidentified artist,Possibly 15th century,Oil and gold on panel,Overall: 7 3/4 x 6 1/16 in. (19.7 x 15.4 cm),BF1065,bf1065_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, South Wall","A man with green drapery, a brown and gray beard and a gold halo.",,Paintings,
7986,"Apostle's Head",Unidentified artist,Possibly 15th century,Oil on panel,Overall: 7 3/4 x 6 in. (19.7 x 15.2 cm),BF1066,bf1066_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, South Wall",A man with red hair reaching with his mouth for an object being held by a hand in front of him.,,Paintings,
8002,"Apostle's Head",Unidentified artist,Possibly 15th century,Oil and gold on panel,Overall: 7 3/4 x 6 1/8 in. (19.7 x 15.6 cm),BF1063,bf1063_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, North Wall",A man with a beard and a gold halo.  There is the arm and hand of a figure in green drapery behind the man.,,Paintings,
